77,말하는 투가 진짜 확 깨네 돈도 벌만큼 벌었고 이제 힘들면 때려치세요 누가 억지로 하라하냐? ,1
78,말투 너무 깬다,1
79,백번 생각해도 사람이 신중하지 못하다 ,1
80,인성이...  참 못났네,1
81,개건방,1
82,아줌마같은게 머노 ㅋㅋ,1
83,맹하게 생겼는데 말투는 더 저급하네,1
84,평소에도 저런 말들을 쓰나봄. 수준하고는 ㅉ,1
85,멧돼지+넙치+아줌마,1
86,관종. 최종졸업 어디임? 중? 초졸? 말투가 참 ... 없어보임 초등학교는 졸업했나여?? 말투 하나하나가 무식함을 느끼게 해주네요 ㅠㅠ,1
87,말투 나만 별로고 저급해 보임??? 왜저럼?,1
88,욕먹을만 하네 겸손하지도 않고,1
89,얜 지가 공인이라는 생각안하나봐...듣보,1
90,말투 저렴하네,1
91,인성 교육 받는다메?ㅋㅋ이게 인성 교육을 받은 사람의 글임?ㅋㅋㅋ,1
92,진짜 깨긴한다.....,1
93,역시 도태남.. ,1
94,뭣도 모르는게 나대네,1
95,인도 여자 같이 생겨갖고,1
96,하기싫음 하지마.. ,1
97,연예인 중에서 제일 별로던데,1
98,이러한행동들에서인성이보이는거지..,1
99,솔직히 말투진짜 깨긴하네,1
100,말투를 보니 인성교육 제대로 받아야겠군. 관종은 바로 너지~~싸가지가 바가지네.,1
101,지도 관종이면서,1
102,눈에 뵈는게 없는게지. 이제 팬들한테 연기하기도 귀찮고ㅋㅋㅋㅋ,1
103,어린나이에 못배우고 데뷔한거 티나게 왜그램,1
104,뭐 원래 누군지도 몰랐지만 못생겼네,1
105,솔직히 연예인 비쥬얼 치고 별로야 생긴것만 봐도 견적나오잖아 한 성격하게 생긴거,1
106,집에서 연습이나 더해라,1
107,인기도 낮은데 누가 보면 원탑인줄풉,1
108,관종?ㅎㅎㅎ 걍 죽어라,1
109,어휘수준이 급 떨어진다.. 무슨 피해의식 있나보다..요새 연예인들은 자기들이 팬덤덕에 저 자리에 앉아있을텐데 가만보면 그냥 팬들이 ATM기인가보네.. 고마운줄모르는듯..바닥으로 내려와서 잃어봐야 소중한걸 알게되려나보네..,1
110,인기많고 돈 많이 벌어서 초심을 잃은거지,1
111,초심잃었네...,1
112,말투 장난아니다 인성까지보인다,1
113,와 말투 역겹네,1
114,머리비어보이네... 트와이스에서 제일 말 많이 나오는 애 아닌가..;;; 말투 겁나깬다 ㅋㅋㅋㅋ,1
115,와우 생각보다 애가 저급하네 말하는 수준이..,1
116,이제 너희도 내리막이지 ...,1
117,인성을 숨기고 있었거나 뜨고 변했거나ㅎㅎ,1
118,ㅋㅋㅋㅋㅋㅋㅋ제대로 미친건가 아님 골이 빈건가 말투 개역겹네 ㅋㅋㅋㅋㅋㅋ,1
119,인성 나오지,1
120,머리 텅텅 인증했네.. 갈수록 진짜 깬다,1
121,얘도 정상이 아니구만...,1
122,개복치입니까?,1
123,말투에서 인성이보인다,1
124,말투 깨긴 하네요.,1
125,매력도없고 예전보다 별로라...쉬고시픈가봄,1
126,미쳤네 이제 거른다,1
127,너무 천박하네 ,1
128,아... 깬다..,1
129,은퇴해라,1
130,ㅋㅋㅋㅋ말하는꼬라지 진짜 별루다잉,1
131,업그레이드된 박나래,1
132,너무키워놨네 꼴깝,1
133,실력들에 비해서 너무 많이 이뤘지 ,1
134,젤 존재감 없지 않나 겸손함이  없다,1
135,민폐 작작 ,1
136,쓰레기말투를 쓰네,1
137,얼굴도별로고 몸매그냥저냥 이고실력도 그다지 그냥  이상했음 ,1
138,얜 어쩌라는 거야ㅋㅋ관두면 되겠네.,1
139,말하는게 엄청 싸가지 없네 ㅡ 좋게 봣는데.. 이런 애들은 크면 안됨. 고생을 해야 정신차림,1
140,인상이  쎄보이고 거친 느낌이었는데 역시 말투도 다를바없네  ,1
141,우선 못 배웠네,1
142,떴다고 똥 된장 구분을 못 하네,1
143,이렇게 저렴하긴 첨이네,1
144,말투 넘 깬다,1
145,말뽄새보소 ????,1
146,생긴것도 멍청하게 생긴게 관상이 과학이라드니 딱 지 수준이네 아주 뵈는게 없지?진짜 깬다 정떨어져 실력도 없는게...,1
147,무식해 원래 싸가진듯,1
148,끝이  보이네  ㅋㅋ,1
149,벌써 어리고 예쁜애들 치고 올라오는데 애매한 애들은 금방 꺾이지ㅋㅋㅋ,1
150,폭망해라,1
151,초심 잃은지는 오래,1
152,한 성격 하는구만 ㅠㅠ,1
153,인성..예의...말투...,1
154,가지가지해라 진짜,1
155,개찌질,1
156,박댁알이,1
157,정신분열잼 ㅋㅋㅋㅋ,1
158,어린게 싸가지가없네 실력도 드럽게 없드만 왜캐 싸구려지?지가뭔데 까불어?꼴깝떠네 겸손이 미덕이다 이것아,1
159,외모가좀그래 근데 인성은 더 수준이하네,1
160,옛날 생각 못하고 참ㅋㅋㅋㅋㅋ외모 제일 떨어지는 거 사실이잖아.. ,1
161,좀 뜨니까 콧대가 너무 높아졌네..,1
162,"머리는 텅텅 비고, 제일 못생긴 애가 제일 성격안좋다더니 정말 그렇네",1
163,"일단 초심은 많이 잃은듯 ㅋㅋ 올라왔으니까 내려갈일만 남았는데, 아주 다이나믹하게 내려가고 싶은가봄",1
164,헐..말투 극혐이네.. ,1
165,예의없고 네가지 없어보임..,1
166,연예인병 말기임,1
167,인성실화냐,1
168,말투도 존나게 띠껍네 ㅋㅋ 팬이 그냥 니 돈줄로 보이냐?,1
169,싼티나네.,1
170,저능아수준,1
171,앞으로 걸러야겠네....,1
172,말하는 싸가지하고는,1
173,진짜 피해의식 가지는거도 정도껏이어야지,1
174,ㅈㄴ예민하네 ,1
175,왤케 예민해 ㅋㅋ,1
176,인성바닥 드러난다 ,1
177,겸손함 잃었네,1
178,여기서 팩트는 인성이 보이네,1
179,넘 예민하네요;;;,1
180,염병~ 예민하면 못쓰지ㅜ 부랄 떼라,1
181,넘 예민하신듯!,1
182,좀 깨긴한다,1
183,춤출때 파닥거리지 않았으면.. 뭐라 적절한 표현을 못찾겠는데 암튼 동작도크고 열심히는 추는데 전혀 안이쁘고 전혀 여성스럽지도 섹시하지도 않고 뭐랄까 사람 같지가않더라 동물이 춤추는 느낌..,1
184,얘도 참 이런저런 크고작은 구설수가 참 많네,1
185,아쉽다. 초심을 잃었다,1
186,지긋지긋하다. 그만좀나와라. 지겹다. 얘 나오면 티비끔,1
187,ㅈㄹ쌈바를춘다,1
188,인성이 개판이던데...멀리 안나갈께 다신 보지말자 안녕-/,1
189,그 동안 착한척한거네??,1
190,끝물이구나,1
191,호감이였는데 정털려..,1
192,초심완전잃었네ㅋㅋ,1
193,개썩은표정 우웩,1
194,4가지 없는것,1
195,말투 어쩔 ㅋㅋㅋ딱 생긴거답게 말했네,1
196,관종처럼 쿵쾅거리지마라.,1
197,ㅋㅋ  인성 만천하에 들키네 조심 좀 해~,1
198,이제 내리막길,1
199,말뽄새하고는,1
200,이미지 다 말아묵네,1
201,스타병쩌들었네.,1
202,자중 좀 해라,1
203,다시보임.ㅎㅎ ..깬다,1
204,깬다 ㆍ배가부르다 말씀이지,1
205,얘네들도 배불렀네,1
206,지효야!  말을 꼭 그딴식으로 해야겄냐 이미지 하락시킬려고 작정을 한건가?  쫌 생각 좀 하고 말을해라,1
207,인성이 바닥인가보네.,1
208,관둬라 연예인,1
209,아주 편하게 돈버네!!,1
210,말투 뭐같네 진짜 인성답나오네,1
211,지효도  싹수가 없다.,1
212,미성숙해보임..ㅠ 생각 짧게 쓴거같은데.. 말한마디로도  이미지가 훅갈수있다,1
213,"한심,,,,,,,",1
214,ㅋㅋㅋㅋㅋ 지 무덤을 파는구나,1
215,말하는 게 참 싼티난다 ㅜㅜ,1
216,말투가 고급지진 않네~,1
217,아슬아슬하다 ,1
218,얘도 많이 꼬였네 성격이 ㅡㅡ;;;,1
219,말투가 왜 저러냐,1
220,입이 참~~~~ ㅉㅉㅉ,1
221,성깔있어 이제 벌만큼 벌었다고 성질대로하는거 같아보임,1
222,그동안 승승장구하는것 같더니만 얼마전 본색이 드러나대.... 그냥 나오지마라. 역겹다.,1
223,말투 진짜 너무 깨네....,1
224,사회에서 도태됨,1
225,미친거 아냐  살인자,1
226,지적이고 현명할듯 보였는데  말투가 날이 선듯,1
227,말투 정말 확 깬다...,1
228,ㅋㅋㅋㅋㅋㅋ듣보잡이 나대누,1
229,와.... 제대로 삐딱선 탔네... 일 그만 하고 싶은거 아닌가?,1
230,승모근년 꼴페미였네ㅋㅋㅋ,1
231,니 대가리나 깨라,1
232,흐익 못배운거 티나버렸어,1
233,말투가 못배워먹은 사람처럼 왜저래,1
234,웅앵웅 ㅈㄹ들이노,1
235,이미지더구겨짐,1
236,좀 쉬게해줘라 애들 상태가 좀..,1
237,대중이 돈줄인데 말 좀 가려서 하지..돈 많이 벌어놔서 괜찮나?,1
238,비인기 멤버는 이유가 있다.,1
239,제일 잡소음이 많네..,1
240,토나오는 단어 쓰지마라너 수준 낮아보인다,1
241,끝물이다 이제,1
242,벌만큼벌었나보다,1
243,더 역겹네,1
244,ㅉㅉ,1
245,제정신이 아님 ㄹㅇ,1
246,넘 신중하지 못했어!!!!!,1
247,실제인성도 별로일듯ㅋㅋ,1
248,솔직히 말투 깨긴한다,1
249,언어사용 수준이...,1
250,얜 생긴것도 특이하고 말투도 특이하네,1
251,누구나 다 초심 잃게 되어있네,1
252,서서히 무너져 가는 구나,1
253,아...조금놀랍다;;,1
254,난 얘가 너무 웃긴게... 가장 관종들이 자기들이면서...너무 웃기네,1
255,인기 좀 얻고 돈벌면 진짜 본성이 나오는거지,1
256,이미지가 깨긴 하네요,1
257,본인에게도 마이너스같음ㅠ,1
258,얘뭐니  말투 참 저렴하네요 헐,1
259,가라 멀리 안나간다.,1
260,진짜깨네,1
261,말투에 그사람이 나오는건데,1
262,말투뭐야..완전 중2병..싼티 장난아니네,1
263,팬은 그냥 돈줄일뿐ㅋ  돈나오는 기계니까  당연히  사랑하는 척하고 잘하지.,1
264,ㅋㅋㅋㅋㅋ말투 깨긴깨네 ㅋㅋㅋㅋㅋ,1
265,이제 벌만큼 벌었다는건가 무슨 저런 말투...,1
266,제일 인지도 없는 분,1
267,이제 거른다,1
268,제발 개솔좀 그만하자..,1
269,금발 진짜 안어울린다,1
270,안됐다 마음에 여유가 없어뵌다,1
271,참 ×티 나는 스타일,1
272,E.G랄,1
273,많이 컸네,1
274,바로 무너질듯,1
275,말이 조금 선을 넘은것 같네요,1
276,자꾸 트러블메이커야?,1
277,관심 종자는 너 같은데?,1
278,인성이..ㅋ,1
279,말하는 수준이.. 깬다,1
280,너무한다이기야,1
281,빡대갈이놈들아 ㅠㅠ,1
282,관종같으신분이.. 웅앵웅.. 아프신가,1
283,너네 초심 찾아라 니네보다 힘든사람들 쎄고쎘다.저런식으로 표현하는 그대의 수준이 보이는군요.,1
284,ㅋㅋ미칬나..,1
285,말투봐라 ㅋㄱㅋㄱㄱ  저래서 딴따라라고 하는거다 ㅋㅋ,1
286,원래 저런애였겠지 ㅋㅋ,1
287,원래 비호감,1
288,왜이리 예민함,1
289,에휴 쯧쯧,1
290,아이고 표현이 참...ㅜㅡ,1
291,말투가 왜 저럼??,1
292,진짜 못생겼어 세상에서 제일 못생긴 것 같아,1
293,아줌마 같다 ㄷㄷ,1
294,돼지 쿵쾅쿵쾅 못생긴 년,1
295,한물 갔네요,1
296,돼지야 닥쳐,1
297,겁나 례민ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
298,살짝 인성이 보이네...,1
299,말투 싼티난다,1
300,쿵쾅머효 드디어 뇌절,1
301,웅앵웅이 무슨 비하단어야 그냥 유행어지~ 시대에 뒤쳐졌나 너무 예민하시네들,1
302,넘나 수준낮다.,1
303,사소한거에서 인성드러나는거여ㅋㅋ,1
304,너무 예민하시다~~~~ 이성적으로 살아야지 감성적으로 사시면 안돼요~~~~~~~~,1
305,퇴물 연예인,1
306,예민하네;;,1
307,생긴거 왜저래 말투도 그렇고 얼굴도 표독스러워짐,1
308,예민하다 ㅋㅋㅋ,1
309,이미지는 좀 깬다,1
310,말투에서 인성이 보인다 ㅠ,1
311,말투...  실망;;;;;;:;:::::,1
312,팬의 소중함을 망각한듯,1
313,끝물이노,1
314,와 인성보소?,1
315,애는 듣보잡,1
316,싼티줄줄,1
317,노래는 잘하는 줄 알았는데 진짜 볼 거 없네 목이 굵어서 인지 목소리도 돼지목눌린 소리,1
318,흠... 성깔있네 표현방법이 저거밖에안되나,1
319,말투가 좀 실망스럽네요.  평소 생각했던 이미지와 너무 달라요.,1
320,이해되지도 않고 이해하기도 싫다,1
321,탑아이돌 리더에서 초딩 사촌동생 말투가나올줄이야,1
322,진짜 왠지 정이 안감,1
323,초심을 많이 잃었네 ㅋㅋ,1
324,승질있네~~,1
325,진짜관종들아,1
326,웅앵웅때문이아니라 태도가...,1
327,어린애들도 저렇게 말하지 않던데 책도 좀읽고 빈듯하다,1
328,대가리가 비어있는 것 같은데,1
329,못 배운 티 낸다,1
330,인성이 쓰레기네,1
331,얼굴도 못생긴게,1
332,돼지야 그만 좀 나대,1
333,못생긴 돼지야 머리 빈 돼지야 좀 은퇴해,1
334,얜 끝났다고 봐야...,1
335,손절합니다,1
336,얘도 참 아~무 생각없이 살아가는구나 ㅋ,1
337,말은 곧 그사람임. 저렴하다 못해 천박해보임 ㅉㅉ,1
338,말투가..좀...,1
339,그럼 이제 악플에  시달려 봐야지.ㅋ,1
340,한남들 존나 예민하네ㅋㅋㅋㅋ사회생활 어떻게하냐 머가리가 그 모양이라,1
341,한남들 피해의식 오짐,1
342,정신적으로 문제 있어보임,1
343,냄새나는 돼지 오타쿠,1
344,아직도 정신못차렸냐,1
345,화날수 있는데 말투가 좀 깬다ㅋㅋㅋㅋㅋㅋ;;,1
346,사람자체가 저렇게 저급해보이기도 힘든데....,1
347,비호감,1
348,수준이...,1
349,관종이래;,1
350,좀 나태해지셨네요,1
351,헐.. 완전 꽈배기네... 깬다..,1
352,정이 뚝 떨어진다. . .,1
353,진짜 탈퇴시켜라,1
354,와 확깨네,1
355,많이컸네,1
356,벌만큼벌었겠다 이젠 그만 쉬고싶은건가,1
357,인성 터짐류,1
358,팬을 아주 좆같이 생각했네,1
359,단어 선택 참.......,1
360,진짜 깬다 저렴해보이네,1
361,토마스 기차 잘가라,1
362,이기야,1
363,메갈 페미돌 정뚝떨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
364,니말투가 장난이 아니네? ㅋㅋㅋ,1
365,말투 진짜 깬다,1
366,남자같이 생김,1
367,승모근 운동이나해,1
368,가슴만 커서 저러는거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ가슴 없었으면 연예인 못했을 듯,1
369,마인드 썩어빠짐,1
370,오 성깔 있네 ㅋ,1
371,피 뿌지직싸는 20대한녀또.,1
372,성격있네...............,1
373,참 말하는게 그렇네ㅡㅡ,1
374,열라깬다,1
375,이미지 관리하길 포기한듯...,1
376,음 의외네,1
377,니들 연앤들이 관종이지,1
378,노무현~웃터진다 이기야 ㅋㅋㅋ,1
379,수준보이네;;;; 저런말 평소에 쉽게 듣거나 보진 못한 말인데 무튼 충격이군 내리막길 걸으세요,1
380,사람은 배워야 한다,1
381,생각이 짧다,1
382,시끄럽네,1
383,이제 막나가는듯?,1
384,꼴불견이다,1
385,남자가 왜이렇게 예민해?,1
386,성깔있네,1
387,여기 댓글 왜이럼?ㅋㅋㅋㅋ 저 말투 쓰게 만든게 본인들인데 어쩜 잘못하나없다는 듯이,1
388,근데 메갈하게 생기긴했음. 꼴페미상,1
389,왜이렇게 예민한지ㅉ 한남쿵쾅이들,1
390,배은망덕한 것들 쯧,1
391,수준 보이네,1
392,풀발한다 어휴 ㅉㅉㅉ,1
393,미친거 아냐?ㅋㅋㅋㅋㅋㅋ,1
394,진짜 불쌍하고 멍청한 것들,1
395,웅앵웅앵웅앵웅,1
396,쪽팔린다..,1
397,너도 점점 Crazy 해 가는구나 !,1
398,말투 왜저러냐?비아냥거림이 평소 모습을 대변하는거 아닐까싶네요. 다른연예인이 저랬음 당장 태도논란있었을듯,1
399,싼마이 어휘...,1
400,윽~~말투밥맛이네 ,1
401,ㅉ수준하고는,1
402,표현이싼티나네,1
403,선을 넘은듯 ㅉㅉ,1
404,진짜 깬다 ㅋㅋㅋㅋ  자기이미지 자기가 깍아먹고있네 ㅉㅉ,1
405,왜이렇게 예민하냐,1
406,입만 열면 깨는 스타일이구나 얘도.,1
407,눈에 뵈는게 없나보네,1
408,뇌갈통 터졌네 이 딴따라도,1
409,와 말투 존나 깬다.......,1
410,하긴 이런애들 대가리속에 뭐가 들어있겠냐??...죄다 가식이지...빡치니까 본모습 나오는 거 보소...,1
411,리더가 분위기 흐리는것도 모잘라 말하는 꼬라지하곤,1
412,성격나오는구만 이젠 한물갔지..,1
413,저 말투봐라 저급해ㅡㅡ  짜증나. ,1
414,못생김,1
415,말투가 깨긴한다ㅜㅜ,1
416,까고 싶어서 안달난듯,1
417,인성이 바르지 않구먼.,1
418,와 인성봐라,1
419,말투보니 어떤 사람인지 알겠네요 ㅉㅉ,1
420,여자의 적은 여자,1
421,싸가지없어보임,1
422,ㄷㄷ 말투 이런 스탈이구나,1
423,별 그지같은 애들이 꼬인다,1
424,말투 진짜 깬다 ,1
425,사용하는 단어보니 평소에도 뇌가 참 순수했구나...,1
426,말하는 싸가지 보소..ㅋㅋㅋ쯧쯧...,1
427,말투뭐야ㅋㅋㅋㅋ완전 싼티가ㅋㅋ,1
428,개복치보다 더하노 무슨,1
429,시끄럽고 별론데 인기많네~ ,1
430,메갈,1
431,열받는건 알겠는데 관종이 뭐냐 말하는거하곤,1
432,왜이러냐 배가 불렀네,1
433,싫으면 은퇴하면 되겠네,1
434,관종 한남,1
435,일베충들 ,1
436,끝물,1
437,선넘어버린 토마스기차,1
438,성깔드럽네ㅋㅋ,1
439,요새 연예인들 싫은소리는 듣기 싫고 돈만 벌고 싶다 너무 티낸다 별소리 듣기 싫으면 그냥 연예인하지 마라,1
440,메갈이노?,1
441,워딩이 쎄구나.,1
442,페미년들 좀 닥쳐 제발,1
443,정신병자,1
444,말투가 좀 실망스럽다...,1
445,와... 입 더럽네 ,1
446,얘도 아직 정신적으로 많이 어린가 보다. 할말 안 할말 구별을 못 하네,1
447,말투는 좀 깨긴한다..,1
448,니네도 얼마 안남았다,1
449,진짜 머리 빈 애들 왜이렇게 많지..?,1
450,이제 애도 아닌데 말버릇이 저게 뭔가,1
451,이런 메갈년보면 멀쩡하던사람도 정신놓을듯,1
452,텅 빈 티,1
453,젤 비중없는 멤버라 ㅋㅋㅋㅋㅋ,1
454,역겹네 ㅉㅉ 이제 지들 잘나가니 눈에 보이는 게 없는듯,1
455,말투가 너무 깨긴한다 공인 맞나 싶을정도로,1
456,저럴말 쓰니 깨긴하네.,1
457,겁나 예민하게 구네 ㅋㅋㅋ,1
458,말투가 좀아니다.,1
459,착륙하길 바랬건만 추락을 선택하네요,1
460,할 짓 드럽게 없어보임 개한심,1
461,한남 쿵쾅이들 ㅈㄴ 예민떠네 ,1
462,배려심 1도 없어 보이고 자기 변명 일색에 말투는 상스러움,1
463,진짜 저딴 말투 꼴보기 싫다,1
464,깬다 ㅠㅠ,1
465,그동안 연기하느라 고생했네 벌만큼 벌었어니 상관없다는거네,1
466,인성..,1
467,ㅋㅋ 노답인듯..,1
468,싸가지없는뇬,1
469,실망,1
470,피해망상있나,1
471,초심 잃었네  점점 익숙해져서 거만해지는듯...,1
472,확실히 성격이 보통은아니네...ㅋㅋㅋ 연예인 오래할 멘탈은아닌거같음. ,1
473,남성혐오자 ,1
474,이제 거른다 ~~ 웅앵웅 거리는거 ㅈㄴ웃기노 ㅋㅋ,1
475,인성 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
476,말투 ㄷㄷㄷㄷ,1
477,돈벌면서 저런 말투는 깬다?,1
478,웅앵웅,1
479,싸가지 없는 년,1
480,잘했다 지효야,1
481,노무현~웃터진다 이기야 ㅋㅋㅋ,1
482,그 찐따같이 생긴 래펀가 하는 베충이가 웅앵거렸지,1
483,인성 개차반 해체나 하자,1
484,꼴값하네,1
485,말투보니... 확깬다잉~~?,1
486,추하다ㅠ 한심한 인생 화이팅!!!!!!! 난 저렇게는 안살아야지~~~~~~~~~~ 깔깔깔깔깔깔깔,1
487,메갈 오크년,1
488,메갈년,1
489,왜 저렇게 말을 했다냐... 생각이 조금은 짧은가,1
490,경솔해서 진짜 도마위에 올랏네 ㅋㅋ,1
491,말투 아닌거 같아요,1
492,역시사람은 끼리끼리지.,1
493,ㅋㅋㅋ뭔가 이미지가 깨긴깨네,1
494,진짜 토나와ㅎ;;,1
495,But 메갈돌,1
496,찌질해,1
497,거 참 예민하네 ㅋ,1
498,무식한 년아 대가리에 똥만 들은년,1
499,생각을 하고 말해,1
500,좀 깨긴한다,1
501,아팠노 이기야...,1
502,메갈하는거 티내는 애들은 좀 티비에 나오지마라,1
503,왜케 쿵쾅대노 이기야!,1
504,말투에서 싹수가보이네 퉤,1
505,완전 막나가는구나. 이럴꺼면 그냥 탈퇴해라.,1
506,아주 말버릇이 나빠졌네,1
507,인간쓰레기 탈퇴해,1
508,진짜 씨발 하다하다 별..,1
509,사용하는 단어가 참 저렴하네 ㅡㅡ,1
510,미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
511,불쌍ㅉ친구좀 사겨,1
512,시집가서 술병이나 분리수거하고 살아라,1
513,메갈ㅋㅋ;; 역겹다,1
514,왜 이렇게 예민함? ,1
515,말 가려서 해 이녀나,1
516,저런 말투는 좀 아니지,1
517,이래서 수준낮은 애들은 입다물게 해야해,1
