comment,label
쟨 식구도 없나?강제 입원시켜야할듯,1
갑자기 화내고 토라지고 달래줘야 하는 사람은 친구도 힘들다 알아둬,1
이제 얘 사진 볼때마다 무서울 지경 정신병자 같아서 ㅠㅠ 기자들아 기사 쓰지말아줘라 인스타 들어가서 보고싶은 사람은 보라그래 사진 메인에걸지마 무서워,1
얘정신적으로 상태가 메롱인거같은데..정신과진료받아봤나? 소속사야 애좀챙겨라. 예전부터 그냥봐도 특이했는데 요즘은 특이함을 넘어섰다...걱정이다...,1
정신과 치료좀 받으세요,1
병원가보세요 문제있어보임,1
주변에 사람이 없나봐요 ,1
죽어야만 하는가요 ,1
그냥 정신병자 같다ㆍ지 개인적인 일  하나도 이리저리?우왕좌왕?얼굴로 먹고 살아야한다며?ㆍ지입으로 그리 말해놓고는 혼자 미친짓이야?이상하게 변한건지 원래 이런 이상한 미친 성격인건지?ㆍ,1
정신 헤롱  소...름,1
"양극성 성격장애+자기애적 성격장애같다. 도저히 정상으로 안보임. 감정기복도 너무 심해보이고, 자신이 사랑받지 못할까봐 전전긍긍 하는 모습 보이더니 버려진 것 같으니까 상대방을 극도로 미워하는 모습까지 보이고. 제발 남들한테 피해 그만 끼치고 정신과 치료좀 받으시길 권유드려요.",1
솔직히 이젠 좀 무섭다는 느낌이 드는 단계가....,1
네티즌들 심기건드리지 말고 자숙하며 살아가라..연예인병 짓 고만하고....나대다가 나가리될수있다..그나마 남아있는 이미지까지 추하다...,1
무관심이 약!내비둡시다미친ㅇ,1
관종,1
진짜  무섭다  ㄷㄷㄷ,1
이제 좀 조용히있어라.지겹다못해징그럽다..,1
병원가세요...,1
병원 좀 가고 사람 좀 만나요.. 진짜 이제 무섭다,1
진짜  이제는 무섭내ㅜㅜ제발  병원좀가봐요,1
"이아줌만 아직도 정신연령이 십대로 남아있는듯 치매야 조현병이야 뭐야 ㅋㅋㅋ머리나쁜거 커버하려고 특이한척하기  그건 애들때나 하는거지ㅡ,ㅡ",1
휴대폰 뺏고 어디 감금 시켜놔도 손톱이던 꼬챙이던 어떤 도구를 이용해서라도 벽에 별별 얘기 다 써놓을듯. 한시도 가만 못있는 정서적인 장애가 있는건 분명해 보임.,1
부모님은 뭐하시노  ~~~   부모님도  손쓸수 없을  정도니   저렇겠지   목숨보다  소중한  부모라며  멍멍이 소리  설마  부모님이  잘한다 잘한다  하고있지는  않겠지,1
어느 정신 나가놈이  너를만날까ㅠ,1
미친년 널뛰기하듯 한다라는 옛 말이  있더라만,1
하고 싶은대로 하고 사는 거 같은데 뭐가 그리 억울할까? 남들은 그만큼도 못하고 사는 사람들 많아. 그래도 징징거리지 않아.,1
얘는 정신병이 있는거여 아니면 원래 비정상인데 정상인척 하고 쳐돌아다닌거여...진짜 주위사람들 존나게 피곤하겠다...라는 생각밖에 안든다 ㅉㅉㅉ,1
약간 정신이상자 증세 같아,1
방송가퇴출시키라?똘끼?저게잉간이냐?,1
친구 없나요? 배려하고 공감해주지 않으면 있던 친구도 떠난답니다. SNS 그만하고 친구를 만나세요. 우울증 더 악화시키지 말고..,1
나사빠진 여자같음,1
남의맘이 자기 뜻데로 안되니 온갖성질을  SNS에 다부리는 느낌...,1
처음엔 맘고생이 심하겠다..라고 느꼈었는데 시간이 지날수록 이건 뭐지? 라는 의문이 들게함.솔직히 정신세계가 평범하지는 않은듯 싶음!,1
진심 충고하는데 정신과치료 한번 받아보심이...지금 정신상태가  정상은 아니지싶은데...,1
효도폰쫌 누가 사줘라,1
대가리 박아..,1
마니아프네 병원가라.  니  보는우리도 힘들다빨리가라 더큰 사고치지말고,1
"심리치료나, 정신과에 한번 가보시는게 어떠실지. 혹시나 아플수도 있는사람이, 정상인척하며 “정신병자” 라고 듣는거는 옮은일이 아닌것 같아요 사회적으로.",1
ㄷㄷㄷㄷ 조울증인듯~~~ㄷㄷㄷㄷ,1
댓글보는 맛에 자꾸 클릭하게됨ㅋㅋㅋ 저 여자가 뭐하는지는 관심없음ㅋ,1
얘는 뭐가 억울하다고 지 하는거 보니 딱 지가 한대로 돌려받고 있구만은?,1
소름 오지게 돋는중,1
치료 좀 받아요 ㅠㅠㅠ,1
공포영화가 따로 없군,1
정신과진료를...  ,1
너무너무 무섭다,1
이쯤되니 안타깝다... 다내려놓고 정신과 상담 치료 받으시길.,1
미친것같어,1
얘도 갈때까지 간듯...,1
정신과 치료가 필요한듯,1
덜 떨어진듯...,1
정신줄 꽉 붙들고 사시길.,1
누가 병원 좀 넣어줘야될 것 같음. 진심 어찌될듯,1
정상이 아니야,1
관심을 아주 많이 필요로 하네...과하게 부담스러운 스타일,1
미저리 같아 음원은 협박용 같아 무서워,1
눈이 진심 너무 무서워요 ㅠㅠ,1
심하게 문제있는것 같음 ...,1
"지금 정신상태가 정상이 아닌거 같은데, 기자들은 왜 자꾸 이런걸 기사화하는건지., 기자야 제발 월급값좀해라. 정상도 아닌애 정말 얼굴보고싶지 않아서, 할수없이 댓글을 단다",1
무서워,1
정신세계가 이상한거 아닌지...,1
병원 가야 할듯..,1
4차원같다는 생각은 줄곧했으나 이렇게 독특할 줄이야.. 정신줄잘잡고 살길,1
안하무인 민폐인성인건 확실히 알겠다.,1
"진짜 sns끊게 해라, 주위에 진짜 아무도 없냐?",1
에효 할말이 없다.저런 셀카 찍어 올리고 싶은지...관종 그차체임..이쁘지도 않고 써클렌즈에 정말보기가 별루네요..,1
양극성장애자 같다. ㅜㅜ 정상인으로 보이지 않는다.,1
치료를 받는게 좋을거같어요 가서 약물치료도 받고 정서적으로 마음챙기며 살길 바래요 사람이 힘들면 몰리게되는데 잘 극복하길,1
미친여자같어,1
치료가 시급한듯,1
얘 미친건 아닐까??,1
다들 힘들게 살고..다들 억울해,1
ㅋㅋㅋㅋㅋ 난그전부터 얘어떤애인지 알고있었는데 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ 모르면좀 싸닥하고있어 멍청한것들아,1
진짜 추하다ㅋㅋ 주변에 사람도 없나보다 부모라도 말려라 뭐하냐?,1
주변에 지인없냨ㅋㅋㅋㅋㅋ누가좀 말려봐바,1
여러분께 마지막 인사 전한다면서요,1
정신나간 녀언 같아,1
얘 정상아님,1
얘 도대체 왜이러는건가요? 연예인이 이렇게 관종짓거리 한사람이 있나??? ㅡ  ㅡ,1
정말 추잡해 버려서 보기에 거북했는데..정말 많이 사랑 한거같다.. 겪어보지 않았음 아무도 모른다..많이 아프면 정신이 내정신이 아니다.나중에 왜 그랬지 후회 할텐데..얼른 정신 차렸으면..,1
병원치료가 시급해 보인다.,1
이런거올릴시간에 사과부터,1
이정도면  정신감정  해봐야할듯 ?,1
시간 지나면 내가 왜 그랬지 할건데..,1
이젠... 무섭다...,1
정신과치료..외래로  받아서 될수준을  넘어선듯..입원치료를 받기를..감정기복이 너무 심하네..,1
약 한애 같냐...,1
저러다 확 나쁜짓할까봐 불안하다  저렇게 대놓고 멘탈나간짓 공개하는 연옌 첨 보는 듯..부모 친구 매니져 회사  진짜 주변에 말릴 사람 하나도없는게 딱 느껴짐,1
허언증관종정신과치료 필요,1
또라이,1
기사 더는 보기싫다징글징글,1
얘 이상해,1
그만좀기사올리고 저분 치료받게하세요 왜이리 혼자계속 난리인지.. 진짜 관종병인거같아요,1
무서워진다,1
조용히 몇년 보내면 괜찮을텐데 긁어부스럼...,1
미친년...진짜 미친년이라는 말이 딱이다,1
그냥 관종. 소시오패스 그 이상도 이하도 아니다. 내 주변에 저런 인간이 없음에 감사할뿐.,1
정신이.반려견과 반려묘가 불쌍하게 느껴집니다.제 기분대로 대하진 않을런지ㅜㅜ,1
아무도 당신곁에  있기 싫겠다.  무서워서. ,1
상또라이년,1
대표적 쓰레기로 기리기리 남겠다 ㅉㅉ  그만하라 할 때 그만 했으면 대중들이 너한테 이렇게 욕하겠냐 ㅉㅉ,1
나잇값을 쫌 하지,1
진짜 질린다 질려 이건뭐  거머리 보다 더하네,1
심리상태가 정상이 아닌데;;;;조우울증 아닌가?;;,1
누가 이분좀 말려라 ?  주변에 아무도읍냐,1
관종짓ㅋㅋㅋㅋㅋ,1
진짜 얘주위에는 아무도 없는거냐?! 안말리고 뭐해?,1
가족분들 이 년 좀 챙겨요..,1
..........갈수록 가관이네 이쯤되면 정신세계 궁굼해진다...,1
진짜 미쳤나봐,1
진짜 좀 어른스럽게 행동하면 안되니? 진짜 이기적이다 예의같은거 1도 없어,1
원래가 마음이 좀 많이 아픈 사람이구나.....그냥 혼자 살아야 할 듯......,1
정신세계가 이상혀~~,1
정신 병원 가야되는거 아니야?,1
당신이 있어야 할 곳은 정신병원입니다. ,1
완전 맛이갔네. ,1
처음엔 이상했는데 지금은 졸라 무섭다..소름끼쳐,1
싸이코패스년,1
얘도정신상태가 영~,1
얘도 모발검사 소변검사 한번해보자 제정신 아닌듯 ,1
부모가 치료를 시키던가.인스타를 못하게 손을 묶어놓던가.골방에 가두던가 해야지!,1
병이다  치료  받아야  한다.  ,1
눈빛이 왜저러지 ? 본인스스로 제어가 안되나봄 ? ,1
섬뜩하다 섬뜩해 ,1
미친년..,1
조울증인가봐 .. ,1
너는 정신과 치료부터 받자....,1
와 한지역에 전 대가리들도 안무서운대 앤좀 무섭다::,1
또라이기질있냐....,1
눈빛이 왜 저래? 보는 내 눈이 썩겠어,1
응원하던 사람들 나가 떨어지겠어요...마음적으로 쉬어야할듯,1
가족들 저정도면 병원을 좀 데리고가야되는거 아니냐? ,1
우울증이라던지 정신적으로 병생긴거같은데...심리치료나 병원 가봐 ㅋㅋ,1
좀 이상한 듯 ㅋㅋ 무슨 다중인격자 아닌가?,1
그리고 진짜 소름끼치는 여자다~,1
정신병자같애; 정신과 감정이 필요한듯. 자기 감정기복 하나 컨트롤 못해서 여러사람 피해주는 이런 부류 너무 불편하고 싫다,1
저 정도면 정신분열증 아닌가?,1
너무 유치하고 오글거려요...나이를 생각하셔야죠...ㅠㅠ,1
갈수록 무서워짐....,1
"아휴. 지겨워..관종이니? 한심..,쯧..",1
정신과 입원하자..요즘 병동시설 잘되있다.,1
이거야말로 진정한 광기다..저 년에 비하면 조커는 연기일 뿐이다.,1
치료가 시급합니다.,1
미친거아냐얘   면상보기도싫다진짜,1
진심 ㄸㄹㅇ 조용히 정신치료받고 집에나 박혀있으시길,1
허언증 환자,1
정신과상담이시급해보인다,1
정신병인가.....?진짜 무섭다.........,1
눈깔이맛탱이가갔구만..,1
구만해라...,1
좀 무섭다 이제,1
정신과 치료가필요해 보인다요 가보라요,1
조울,1
정신과 상담및치료가 시급해보인다.,1
애는  정상이 아니야  좀 또라이 ?,1
"심각한것같아요,치료받으세요",1
쟤 주변에 가족이나 친구 없냐?? 정신과 치료 좀 받게 해.,1
이 미친여자 꼴보기 싫으니까 제발 그만 갖다 쳐 올려라!!,1
얜 정말...  정상은 아닌듯 하다ㅠ,1
정말질린다 미친년,1
어우 한심스러워라 진짜 미친년같아,1
이젠 넘 무섭다~ 소오름~ 제발 병원 가 봐라,1
관심종자라는게 이런건가보네...ㅉㅈ,1
얘는 정신감정이 필요하다.,1
하는짓이 너무 유아틱해,1
누가 애 정신과 좀 대려가서 치료좀 해라사고칠 분위기다,1
관종이 관심 못받다가 관심받으니 신난 느낌이다..,1
정신나갔나,1
마음에 든 병이 젤무서워요. .ㅜ 도움이 필요해 보입니다.,1
"전형적인 싸이코 증상, 아닌가요...?? 무섭다 ㅎㄷㄷ",1
아프면 치료를 받아야지.,1
그냥 봐도 질리네 참 싫고 질리게 만드는 매력이 있다,1
가족틀은  뭐하는거야  병원좀데려가지  ,1
친구도 없는듯 ㅜㅜ,1
약하나...?진짜 정신병원치료가 시급해보인다미저리급인데...,1
얘가 친구가 있겠냐,1
ㅋㅋ진심 관종이시네..,1
쯧쯧,1
한국판 미저리...이제는 무섭다.,1
얘네 가족은 뭐하는건지..빨리 정신병원에 입원 좀 시키지,1
진짜 못생겼어. 연예인 얼굴깜이 아냐.매력이몬지.사차원 애같다,1
또라이~,1
부모님이 얼른 챙기셨음 좋겠다,1
그냥 관종인걸로,1
눈빛이 이상해... ,1
이젠 무서울 정도야.,1
정신과에 입원해서 치료를 해야겠네요!!,1
무 무서워;;;;,1
아구야...,1
볼수록 변태 같음.하는 행동들이. 정 떨어진다,1
어디까지 하나 보게 냅둬봐,1
정상은 아니여,1
관종인줄 알았는데 별종이네,1
눈에 독기만 있네 무섭다 ㅡㅡ;; 제발 대충하고 끝내지ㅡㅡ;;,1
관종이지 뭐,1
눈빛이 점점 무서워지는데...,1
인터넷선 끊고 유심 뽑아라,1
미져리 영화 주인공이 왜 생각날까,1
정신적으로 문제가 잇어보인다 ㅋㅋㅋㅋ,1
큰일일세,1
병원 댕겨라,1
징글징글하다!  이정도면 무섭겠다 .,1
주변에  조언해주는 사람도 없나 ..,1
정신이 아픈게 분명해,1
최악,1
친구도 없고 가족외엔 아무도 없는듯  사람과친해지기 힘든 성격~  메롱,1
하..미친년,1
정신치료가 시급합니다..,1
무서워진짜.호러영화주인공이네완전 사진좀 자제해줘요,1
많이  이상한데;;;,1
이분 왜 이래요?,1
염병을 하네 ㅋ  발광도 적당히 해라,1
얘 성인 ADHD냐? 왜 이러는거야 너무 이상한데 얘는 혼자 있냐? 주변에 지인도 없냐? 얘 혼자 두지 마라 그리고 휴대폰을 뺏어라,1
심리상담을받아본것도괜찮을듯..조울증아닐까요,1
정신병원에 상담 받아보길,1
무섭댜..왜이러시는지..,1
정신감정이 필요한 ㅁㅊ 구라냔,1
불쌍하네 ㅉㅉ왠만하면댓글 안다는데 지겹게 올리네 ~~,1
정신이 이상한건지... 아님 성격자체가 폭주하는건지잘모르겠네...,1
어쩌다..  이렇게 망가졌지  안타깝다세상에 안힘든 사람 없다.  힘든거 알아 달라고올리지 마시길,1
정신병맞네 글구 이젠 보란듯이 더 하는거같은느낌 그래 나 떠라이다 어쩔래 하는느낌,1
얜 정신상태 좀 이상한듯,1
스스로 무너지는거에 대해서는 극강이네......다른년들은 비교도 안될정도:,1
저거 심각한 조울증이다.,1
조울증인건가? 정상적인 행동이 아닌데...,1
얘  어떡하냐...... 진짜  정신이.....  옆에  누가  없나?? ,1
정신과 상담이 필요한것 같네요,1
문제많은듯...병원치료 필요해보인다.,1
진짜 ... 치료가 필요하신거 아님? 이제 걱정이되네,1
혜선씨 제발 정신차려요,1
정신적으로 많이 안좋은가....,1
부모들 가족들은 뭐하냐 애  안말리고,1
진짜 병원가보세요..,1
너무 싫음. 진짜 너무너무.,1
할매젖 보면 있던정도 떨어짐,1
정신병자,1
질린다...,1
싸이코같아,1
평생 연예계 겉절이로 살다가 쓰레기이슈로 주목좀 받으니 스타된 기분인듯. 옛다 관심.,1
와아~  진짜  이런  사람이었구나소름돋는다  미친거  같아.,1
정신과 치료가 시급하다,1
싸이코 느낌....,1
진짜 불편하다. 저런얼굴 눈빛보는거,1
이야...얘 소름돋는다....,1
살짝 정신이...ㅠㅜ,1
나만 무섭냐?,1
정신병같아.....이런 사람인줄 몰랐다...,1
정신과 의사  님들 도와줘요,1
또라이,1
무서워,1
이젠 그냥 정상적이지 않다는 생각이든다..,1
진짜 누가 병원좀....,1
잘나가던 시절엔 참 인형처럼 예뻐보였는데.. 이번사건으로 사진보면 섬뜩; 소름끼쳐.. 무서운 사람인거같아. 보면 볼수록,1
분명 순한 얼굴인데 어딘가 표독스러워보이는 이유좀,1
정신 놓은거 같아...,1
제발 병원 좀 가라,1
나  병있다 홍보중  ~~  연예인은  이런것도 홍보하는구나   헐  ~~~   가족들은 뭐하나 저렇게  병있다고  홍보하는데  병원에 넣어주지   ㅉㅉ,1
정신적으로 치료를 좀 받으시길 안타깝네요 ㅠ 정말 이런 모습 놀라울따름이네요,1
이 아줌마 점점 이상해지네 ㅠㅠ,1
병원에 강제 입원 시켜라,1
보면 볼수록 피곤하다~ 질릴만도하네~~,1
병원부터 가보는게..,1
상ㄸㄹㅇ,1
윽 미저리같음 핸드폰 뺏으세요 가족들은 뭐하세요?,1
연예인들 왜 이래 다 이상함,1
아줌마~ 옛다 관심  처머거라,1
정신이 나갔는데?,1
유치해..,1
저정도면 정신분열이라고봐야해 ㅜㅜ  정신과치료가 급선무  주변에 저불쌍한영혼 도와줄 사람이 이케나없나  ㅡㅡ,1
문제가 있네...,1
그러네 진짜 데뷔후 계속 와이지였네..소속사 옮기면서 운좋게 빠진건가? 대마 마약 성접대로도 조사받던데 그오랜세월을 안나가고 거기서 어울리고 있었다니 노답이네 알만하다,1
정말  자기만의  세상에서  사는것같음,1
병원좀  데리고 가라. 입원  치료가 시급하다.,1
이정도면 뇌까봐야 할듯 ㄷㄷㄷ,1
그냥혼자살아.아ㅎ진짜 불쌍하다가도 이해못하겠다.진짜 십대도 아니고,1
첨엔 안타까웠는데 이젠 끄덕끄덕이 된다,1
연예기사 오늘도 헛짓거리 했나 궁금해서 봄.어디까지 하는지 끝도없네. ,1
병원 가보세요 ~,1
관종짓 ㅋㅋ,1
정신병원 입원시켜야할 듯...,1
이상한 멘탈..인듯..상담받으세요,1
정신건강과에서 상담을받아보는것도 사회성을 키우는데 도움이 될텐디...,1
역대급 사차원~~;;,1
이 년은 sns가 없었던 시대에 태어났어야 함. 그럼 적어도 사람같이는 살았겠지,1
약올리냐????????????? 아주그냥 확 죽여버릴까!!!!!!,1
눈에 억울함이 아닌 성질만 남았구만,1
멘탈은 안드로메다로 ㄱㄱㄱ,1
관상에 김장훈이 보인다,1
이리 이상한 배우였냐~~!!!!추하다 추해,1
ㅁㅊㄸㄹㅇ,1
"버림받아도 싸다 싸~ 앵간히 유별나야,  한집에 살지",1
더럽고..지겨워...,1
주변에 사람이 없나?진심 좀 이상하네,1
질려,1
당신을 아베여동생 나아베 다음가는관종으로 임명합니다~!!,1
감정폭력 진짜힘들고 사람 지치게 만든다 이런애 하나가 주변사람 다 힘들게 만들고 우울하게 만들어,1
얘 진짜 정신병 맞는듯,1
이정도면 관종인 정도가 아니라 세상을 흐트리는 쪽인데..,1
아우 피곤해 오프라인 친구는 없나 하긴 내친구가 이런다고 생각해보면 아오,1
이젠 좀 많이 무섭다.....얼굴  예뻐도.. 새삼 인성의중요성!!,1
관종,1
관종이야?,1
피곤한 스타일.,1
심각하다 ㅋㅋㅋㅋㅋ,1
관심은 받고싶고 감정기복은 심하고..  왔다갔다하네 보니까...,1
차료좀 받으세요,1
완전히 맛이 갔네,1
조울증 아님?? 이젠 질려...ㅠ,1
얘 심각하네,1
얘 정신줄 놨나보다,1
그냥 관종,1
점점 미쳐가나봐.. 어쩜 좋냐..,1
장애인같아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정신병자냐?,1
너무 싫다,1
조현병인가....,1
지뤌헌다 ~ 읇조리는 넋두리도 멀쩡한 놈이 해야 와닿지~정신뵹자 관종이 쳐 뱉는 넋두리는 개소리야,1
소름끼친다...,1
이런듣보같은애들기사좀그만써라,1
비호다 이렇게,1
뭐지....? 라는 말밖에 안떠오른다..,1
이거 의료학계에도 병명이 있다는디,1
눈빛이...눈이..좀..^^;,1
정신병자인가보네,1
정신병이 확실합니다,1
