comment,label
좋은사람 만나 행복하세요,0
대한민국의 피겨 스케이팅을 빛냈던 선수! 여전히 정말로 예쁘시네요~!! 항상 응원합니다~!! 화이팅~!!,0
넘 좋아요~~^^,0
이쁘다,0
너무 이뿨~!!!,0
우아하고 아름다운 연아~♡  우리나라 보배~,0
오늘도 예뻐요 ??,0
너무 좋아..,0
여전히 김연아~~~♡,0
이뿌다~,0
ㅠㅠ 알바할때 눈앞에서 영접했는데 싸인이나 사진 부탁한번 못하고 포커페이스로 있었던게 너무 너무 아쉬워요 ㅠㅠ 항상 응원할게요 언니!!,0
여전히 졸귀닷!! 하여튼 그런 생각밖엔 딱히 안 든다는....,0
한국을 빛내주셔서 감사합니다~^^,0
울 연느님 항상 예쁘다.,0
아 이뻐♡,0
이쁜 건 아니라는 사람있는데 생각해보면 이쁜 건 아님.누가 여왕을 이쁘다 어쩌다함?,0
세계 최강 미모.^^♡,0
언니가 사랑해,0
여신,0
같은 시대에 사는게  너무 영광,0
묘하게 이쁘다....,0
연느님,0
어쩜 ^^,0
지금모습그대로 100세까지 쭈~~욱,0
레전드,0
갈수록 더 이쁘네요,0
나이는 나보다 어리지만 존경합니다,0
솔직히 멋지다,0
예쁘네요,0
근황 반가워,0
이쁘네...,0
멋진사람~~ 항상건강하길~~~,0
여왕이라니가 퀸엘사 실사판 JPG,0
귀여워....♡,0
여전히 미모 유지하고 계시는 연느♡ 항상 애정하고 응원합니다~,0
이쁘다 진짜 늙지를않네ㅋㅋ,0
고급스럽다잉 ㅎㅎㅎ,0
대한민국의자랑스런~~국민들 가슴에 기쁨과 행복을 안겨준 넘멋진 열정~~감사히기억할께요~^^늘 홧팅!입니다 넘멋져요~^,0
가장 완벽한 인간체,0
너무 예쁘네.,0
대한민국의 역사...손기정 어르신과 같은...,0
진짜 곱다 곱게 아름답다,0
10대시절 나의 히어로 여왕님,0
여전히 예쁘시네요~,0
우리 여왕님 우아하고 이쁘고 귀엽고,0
퀸연아. 이 세글자면 됨. 더 이상 설명 필요 없음 .,0
댓글반응이ㅋㅋㅋ연느님 이미지 진짜 원탑같다..나도 사랑함,0
크 여왕님 아름다우시다ㅎㅎ,0
훌륭한인재를 티비에서 볼수없다는게 아숩당~~~프로하나 론칭해서 방송으로 나오길 아님 유투브에서라도~~대중속으로좀 나오시길~~,0
언제봐도 이뻐요 최고,0
피겨여왕. 다시한번보고싶네요,0
이쁘긴 예쁘네요,0
"진짜 예뻐요 .. 초등학생때 늘 우리나라를 대표해서 멋있고 아름다운 모습 보고 정말 좋아했었는데 !! 여전한 꽃미모,, 앞으로도 좋은 모습 많이 보여주시고 하시는 일 모두 응원하겠습니다 ~~~ 아름다워요 ㅎㅎ!",0
언제 봐도 존예..,0
엄청 깔끔하고 매력있게 생겼다!!엄청 이뻐!!,0
이뿌당,0
진짜 이쁘다,0
뭘해도 예쁘다 ~~,0
왜 얼굴은 나이 안먹음?,0
짱??????자기 관리  진짜  잘하네  예쁘다,0
우리나라의 유일무이한 피겨스케이팅 여제 !! 어쩜 . 검정색 옷과 대비되는 화사한 김연아의 메이크업도 잘 어울리시네요 ㅜㅜ대한민국을 빛내준 감사한 분 ~~항상응원하겠습니다 !! 이제는 본인의삶을 찾아 행복만 하세요 ㅎㅎ,0
항상 그대로 그자리에서 후배들을 위해 열심히 살아가는 모습 아름다워요..,0
도대체 김연아는 왜 예쁘기까지 함?,0
올림픽 성화 점화할때 모습이 아직도 눈에 선하다 하늘에서 내려온 천사인줄~,0
이쁘고사랑스럽다,0
갈수록 예뻐지는군,0
예뻐요~ 늘 응원합니다. 행복하세요^^♡,0
너무 이뽀여~~^^,0
나보다 어리지만 존경해요♡,0
레전드.... 나보다 훨씬 어리지만 존경합니다!! 당신의 피겨를 사랑하고 잊지 못해요~~~^^,0
원래예쁜얼굴인데 우리나라를빛내서 더예뻐보임,0
예뻐요,0
화사하고 이쁘다,0
이뽀 ㅠㅠ,0
영원한 퀸??,0
이뻐이뻐 진짜 공주님같아요,0
사랑해요  ㅠㅠㅠㅠㅠㅠㅠ,0
세계신기록세우는 연기 다시보는데 ..역시 최고다,0
영원한 피겨퀸!!,0
완전 최고 뭘 하든 님의 편입니다,0
참 언제봐도 그대로다 기품있고 우아함,0
내년이 벌써 벤쿠버 10주년이라니! 아직도 그때의 감동은 잊지 못한다 사랑해요!!!,0
하고 싶은 거 다 하자아♡,0
뭘하든 무조건 좋다 ~~~^^그리고 권력에 흔들리지 않는 그녀의 소신은 더좋다^^,0
인간적으로 너무 이쁘다...,0
퀸연아 고마워요♡ 꽃길만걷기를♡,0
연느는 사랑입니다 최고최고,0
자꾸 이뻐지네요~♡,0
자주좀 볼수있으면 좋으련만.??,0
현실 엘사,0
좋은일에 동참하는 Queen,0
꺅~~! 넘나 예쁨,0
안녕하세요 여왕님 . 동시대에 태어나주신 것만으로도 영광입니다 .,0
이렇게라도 보니 반갑네요 ^^,0
대한민국 국보,0
너무 예뽀용~우리나라에 김연아가 있어서 자랑스럽네요~^^,0
깨끗하게 이쁘단말은 여기에쓰는듯,0
여전히 사랑스런 연느님~♡,0
언제나 아름다우세요.,0
연아선수 능가하는 선수는 당분간없을듯 보이네 너무 아름답고   완벽했던터라...,0
항상응원합니다^^,0
대한민국 국보1호딴말필요없지,0
웬만한 연예인들보다 더 연예인 같은 느낌...개존예 실물 진짜 예쁨,0
언제나 즐거운 일만 가득했으면..,0
소신철학이 있으면서 평범한얼굴은 마냥 이쁘기만한 얼굴보다 훨 독보적이고 빛남,0
대한민국 보물 인생이 행복하길,0
대한민국을 빛내준  감사한 김연아님 ~~항상응원함니다,0
우와~ 여왕님 여신님!!,0
