<<<<<<< HEAD
comment,label
쓰레기네. ,1
후크시만산 방사능 쳐맞은 무우가 떠오른다.,1
이 저능아는 나대네,1
왜사냐,1
그 성별 한남충이네,1
몬생겼다,1
생긴대로 노네ㅋㅋ,1
이거 완전 상또라이네,1
생긴거보고 충격ㅋ ,1
진짜 얼굴 어디 문어 외계인 처럼 생겼네. 미안 문어,1
싸대기유발자다,1
아 별 그지같은...,1
싸이코네,1
인간의 입을 찢어버리고 싶다는 생각을 처음으로 해봤다.,1
눈 버렸네.퉤,1
사람새끼냐 정신나갔구나,1
관상은 과학이다.,1
니 와꾸보고 자신감이 생겼다,1
또라이네,1
모자이크 좀..눈 실명할뻔,1
니가 원하는 관심 많이 받고 악플 많이 받고 자위나 해라 원숭아,1
문디같이 생겨가지고 ㅉㅉ,1
진짜 꼴뚜기같이 생겨서는 하는 짓도 참ㅋ,1
생긴게 무기급인데ㅋㅋㅋ 저얼굴로 방송하는것도 대단하다 역시 얼굴에 철판깔아야되 ㅋㅋㅋ,1
붕땡같은X,1
진짜 신기하게 생긴것도 능력,1
개소리야진짜 욕나오게하네,1
세상은 넓고 쓰레기들은 많다,1
와꾸가 할많하않 ㅉ,1
인터뷰한 그년도 저새끼도 죽으면 혓바닥이 빠지는 지옥에서 못기어나올거다. 특히 저 천하게생긴 새끼는. 지옥문이열렸다,1
전형적인 일베식 꼰대,1
뭣같이생겻네,1
관상은못속인다찌질이네저넘,1
이 새ㄲ 진짜 미친거아니가 ㅋㅋㅋㅋㅋ,1
아진짜 내눈,1
정상은 아닌듯..,1
정신병자다....,1
원숭이처럼 생겼따,1
호로 병신 새끼야,1
아직도 안뒤지고 뭐하는거야 병신놈아,1
모자이크 안되나요 밥먹는데,1
진짜 뭣대가리처럼 생겼네,1
외계인? 동물인가?,1
쟨모야? 생긴게왜저래ㅠㅠ,1
인생을 어떨게 살면 얼굴관상이 저꼴로까지 더러울수 있지?,1
관상은 과학이다,1
진짜 생긴것도 뭐같이 생겨서 ㅡㅡ사상이 이상하네 ㅆㅇㅋ인가,1
넌 평생 그렇게 살꺼야 너는 절대 행복할수 없어 장담할게,1
씹다버린 껌 같이 생긴게,1
얼굴도 못나고 심보는 더 못났네.쯧쯧,1
정.신.병.자.,1
저샛기는 뭐냐 꼴뚜기샛기가,1
무개념,1
할많하않,1
페미충년들ㅋ진짜 정신병자 년들 대가리 부숴가지고 매장시켜야 함,1
하나같이 못생깄노,1
진짜 생긴게...피식...정말 얼굴이 다 말해주네.,1
일베 기생충 같네 풉 ㅋㅋㅋ,1
디게 못 생겼네,1
니같은애를 왜만나니,1
안 뒤지고 뭐하는거야???,1
얼른뒤지길~~~~,1
찐따새끼 뭣같이도 생겼네,1
존나 못생겼다,1
너 인성 개쓰레기구나 ㅎㅎㅎ,1
아 못볼 꼴 본것같아.....아침에 먹은게 올라오려고 하네,1
너 얼굴 보니까 토할거같아...조용히 사리고 사렴,1
자살안하고 뭐해??,1
죽었으면 좋겠어,1
"오타쿠, 찐따, 스토커",1
다살해,1
참  못생긴 넘이 주접떤다..잠이나자라,1
관상은 거짓말을 하지 않는다,1
생긴것 처럼 어그로 잘끄네ㅋㅋㅋ,1
너는사람아니구나,1
와꾸=인성 비례한다는게 맞는건가 진정? ㅠ 니 얼굴에 침뱉지마,1
고릴라다,1
생긴거랑 똑같이 어쩜 으휴 극혐,1
어욱.. 내가 뭘 본 거야,1
열받아,1
관종의 시대라지만 ㅉㅉ,1
관종은  사회악,1
저래생겼노,1
못생겼다........,1
귓방망이 조낸 쳐 맞아야지!!!,1
주둥이 닥치고 살아,1
강냉이 털리고 싶냐 개씨발놈아,1
닥쳐라,1
세상은 넓고 별 싸이코는 많다^^,1
소시오패스 사고방식이다 상대방 감정 공감 못해...,1
정신병자들...,1
새끼.악마네,1
괴물!,1
인간말종 새끼,1
한심한 인생이다,1
개소리 짓거리네ㅉㅉ,1
멍청,1
토나왔음,1
아 진짜 역겹다,1
뭐지...왜 얼굴을 공개했을까 했는데 이유가 있겠구만,1
개념자체가없더라..,1
이 ㅂㅅ은 안잡아가나??,1
옛날 불량감자같이 생긴듯,1
꼭너같은애들이 그러드라,1
저런 쳐죽일 색히,1
그 성별 한남이 또,1
그 성별 한남이네,1
뭐여 이 듣보잡은,1
호박같이생겼네,1
생긴대로 산다 진짜,1
왜 사냐?,1
감자가 잘자라야 포카칩,1
부모님 억장이 와르르멘션이다 새끼야,1
시발ㄹ놈,1
ㅅㅂㅅㄲ,1
저새키 고소안하고 뭐하냐,1
미친× ,1
진짜 존나패고싶당 ㅠ,1
너도 만나서 반죽여 놓으면 되냐?,1
진짜 생긴데로 논다 찌질하게 못생겼네,1
정신병자 시네요 병원가서 치료받으시고 악플 견뎌보세요  찐따 같은놈아 드럽게 못생겼네 면상 토나온다,1
딱봐도 제정신아님,1
저런 쓰레기들 방송타게 왜하는지 .....저런게 일베같은 쓰레기들이지...,1
말하는거나 생긴게 재수가없네,1
진짜 싸패살인자같이 생겼다;,1
진짜 저런 무개념은 어케 생긴건가 교육을 못받은건가?,1
ㅂ;;;;;;ㅅ이네,1
진짜 개ㅈㄹ났네,1
머저리,1
관종,1
저것도 와꾸이라고...욱...,1
산소(O2)가  아깝다 그냥 조용히 사라져라,1
저놈읁  문지방에 잣끼는소리 지린다,1
말도안되는 논리.개 ㅉㄸ 인증이네.,1
관상은 싸이언스 우웩,1
생긴대로 논다,1
나만큼 생겼다ㅋㅋㅋ 주관적으론 나보다 줙같다ㅋㅋㅋ,1
장애인같긴함,1
악플로 평생을 살아라 쓰레기야,1
생긴거처럼 논다..,1
저런애 낳고도 엄마는 미역국을 드셨더랬다. 관심을 얼마나 안줬으면 애가 저모양으로 크냐.,1
썩은 고구마 닮았다~ㅎㅎㅎ 생긴거 봐라ㅋㅋㅋ생긴대로 놀고 있잖아^^,1
정신병자인듯,1
그냥 관심이 필요한 아픈사람인듯,1
와 진짜 심각하게 못생겼다..,1
얼마전에 사람죽인 그 살인자 닮았어 ,1
너희 부모님은 너 낳고 미역국을 드셨니??그 미역이 아깝다,1
어휴 더럽게 못생겼네,1
인성이 글러먹었네 쓰레기새끼,1
병신아 좀 닥쳐,1
꺼져 병신아,1
인간말종새끼,1
제2의 불량감자,1
열등감에 찌든 관종 찌질이들..언젠가 꼭 고스란히 돌려받거라.,1
역겹다 꼴같잖은것,1
생긴대로 놀구자빠졌네,1
전형적인 상꼴통 관상 이다. 답이없다,1
진짜 생각없이 사는 사람 많더라...,1
와 개빡대가리네  그러니까 저게 말이라고 입으로 싸지르지ㅋ,1
으 내 얼굴이 저 지경이었다면 진짜 살기 싫을듯ㅋ,1
야 내가 너였으면 자살했어~,1
눈빛에 똘아이라고 써 있음,1
방구석에서 악플다는 년놈들은 모나미로 찍어버려야지,1
너같은 유투버하는 관종들이 죽인거야,1
찌질이,1
히키코모리쳐럼 쳐박혀있는 은둔생활하면 인성도 ㅈ같이변함 와모랑은 별개임 딱 저놈이네 못먹고 은둔생활만할얼굴이란게 딱보임 존나 그늘져있고 몸도 말랐고 ㅋㅋ,1
길거리 다니다가 뒷통수 벽돌로 박살나거나 집단으로 폭행당해도 감내해야되 알았지?? 이건 너가 시작한거야,1
앞날이 암울하네,1
새콤달콤 포도맛 씹다 뱉은거 같이 생겼네,1
곧 사라질 관상 운명 같은데,1
ㅋㅋㅋㅋㅋㅋㅋㅋ 야이 씹얼 개소리 좀 안나게해라,1
한남들 수준 ㄷ ㄷ 어휴,1
정신나간것들이 한둘이 아니네~~너네 부모님은 이런거 아시니?,1
니 얼굴이 더 아니거든??,1
머야 욕즘 먹어보고싶은거야?ㅎ 여기 댓글 난리났네ㅎ 정신병자 쓰레기 ㅈㅅ해라ㅎㅎ 이거 읽으면서 무슨 생각할지 개궁금ㅎ,1
저 진따는 어떻게 방송 나왔냐,1
인물이왜그래 어디 갈았나? 얼굴도아픈거같고 정신도아픈것같구 니도참불쌍하다,1
왜저리 못생긴 감자같이 생겼니 ,1
말안해도 얼굴만으로도 충분히 어그로 끄니깐 닥치고 있어라,1
몇대 쥐어박고 싶게 생겼네 불량감자 새퀴,1
불량감자같이 생겻누,1
도라이 쉑!!!! 그럴시간에 군대가라~~,1
요다닮았네. 인생 못살겟다,1
와 미쳤나봐,1
존나한남..,1
하여간  이나라는 쓰레기 천국 이다.  정상인 찾기 진짜  힘들다.,1
진짜 미쳤다..,1
물고기처럼 생겼네,1
자식교육 개판으로 해놓니까 저모양이지,1
생긴 대로 사고한다.어휴...인간아,1
병원가봐라  ㅉㅉㅉ,1
관상은 과학이라니까?,1
진짜 심각하다 ㅋㅋㅋㅋㅋㅋ. 으휴 한심한넘,1
어떻게 크면 저런 사고방식을 가질 수 있는거지?,1
돌아인가,1
생긴대로  노네,1
거울보세요,1
저건 진짜 문제있는거 아니냐,1
저거 관종인가? ㅋㅋㅋㅋ ,1
일베새끼 안뒤지고 뭐하노,1
한남충 표본,1
탈코 페미니스트 메갈 워마드 쿵쾅이,1
빻았네,1
대가리가 나쁘네 머리에 뭐가 들은거지?,1
뇌가 텅텅 비어있는 것 같은데..,1
시발롬아 이럴거면 그냥 죽어 공기가 아깝다,1
한강 가서 재기해~,1
정말 개돼지들은 답이 없다,1
난 쟤가 목매달고 자살했음 좋겠다,1
=======
comment,label
인간아 왜 사니?,1
못생긴거는 어디서 꿀리지 않는 사람인데 너보니 위안이된다 진짜 못생겼다 너,1
관상은 과학이다,1
진짜 좆같네,1
으휴 한심하다 한심해 ㅉㅉㅉㅉ,1
개찐따야 나가 뒤졌으면 좋겠어,1
쟨 그냥 전형적인 일베 찐따더라,1
욕 오지게 먹고 정신 좀 차려라  ㅡㅡ,1
생긴것 부터가 또라이같더라 니부모는 니가 얼마나 쪽팔리겠어.,1
꼴뚜기 같은게 꼴깝떨고 앉았네,1
얼굴 개 혐오스럽데토 나와,1
왜 안죽어?,1
키작고.. 이마 넓고.. 문둥이 눈썹..좁은 어깨..긴 얼굴..썪은얼굴 .. 못생긴 얼굴 대표 나가면 1등 할듯,1
찐따 색기 저거 ㅋㅋ,1
똑똑한척 씨부리는 꼴이 더 멍청해 보이는군,1
너 주변엔 사람이 없어?,1
어디서 짖니,1
뭔 개소리야. ,1
정신장애 있는 분 같은데..,1
아직 안죽었어??죽길 바랐는데 아쉽네..???죽어~,1
못생긴 꼴뚜기 새끼야~~,1
돼지새끼,1
정신과  치료나  받아...,1
진짜 수준보여,1
방송보면서 구역질 나오긴 처음이다. 생긴 것도 그지같은게 말도 그지같이 해,1
이 쭈꾸미새끼는 뭐지 어휴 진짜 이런 존못도 오랜만에 본다ㅋㅋㅋㅋㅋㅋ,1
마스크가 혹성탈출급인디 ㅋㅋㅋ,1
진짜  더럽게 생겼다,1
외모비하 아닙니다 거울좀 보세요,1
헛소리를 정성들여 하네 ㅡㅡ ,1
저 얼굴로 살아가는게 용하다,1
많은 젊은이들이 니면상보고 힘이날듯하네ㅋ 아침부터 빵터졌네ㅋ,1
우웩 십파 눈 배려따 줜나 먹다버린 감자처럼 생겼네 외모가 평균이하인데 장난도 정도껏해야지 전나 토나오게 생긴 시끼,1
진짜 이 말까진 안하려고 했는데 말라 비틀어진 아보카도 껍데기보다 쭈글쭈글하고 못생겼어요,1
드럽게못생긴게 인성도 최악이네,1
목걸이랑 얼굴 극혐,1
진짜 밑바닥 인생이다.. ㅉㅉ,1
헐...저 얼굴로..딱 봐도 학창시절 디지게 맞았을상이네...갑자기 떠오르지않는데 먼 동물이 저렇게 똑닮았는데...전형적으로 못생긴 관종!씨래기같은 넘!,1
세상엔 ㅂㅅ도 너무 많음,1
생긴것도 씹다버린 껌처럼 아무렇게나 생겨가지고 찐따주제에 활개치고 다니네 나가 뒤져라 이 찐따야 ㅠ,1
하...진짜  너무 실타 개밥그릇같은게    진짜 그냥 시러  너무시러가지고 너무짜증나네,1
그 성별 한남충이네,1
길가에 너무 돌아다니지는 말아라;; 니는 악플이 아니라 사람들이 ㄹㅇ로 면전에다가 욕할수도있음ㅇㅇ조심해,1
쌍판 진짜 쳐때려 패주고싶게 생겼다~ ,1
어지간하면 생김새로뭐라안하는데 저놈은 바퀴벌레 쓰레빠로 때렸을때 느낌생각나네,1
엄마는 많이 챙피하겠다.미역국 먹은게 ㅉㅉ.,1
어디서 꼴뚜기왕자같은게 ,1
좆같고 찐따같이 생겼네...진짜 못생겼다,1
이제부터 저놈 죽으라고 계속 악플 달아줘야지~^^,1
개쭈꾸미 같이 생겼네 ㅋㅋㅋㅋ관종새기,1
